1243 linked 6:1  
1244 hong 2:1  
1245 kong-based 7:1  
1246 hutchison 7:1  
1247 whampoa 2:1  
1248 sterling 3:1  
1249 tata 7:1  
1250 wpp's 6:2  
1251 wpp 6:5  
1252 posted 6:3  
1253 larger-than-expected 9:1  
1254 outperform 0:1  
1255 pre-tax 6:5  
1256 reach 6:4  
1257 average 5:6  
1258 forecasts 9:7  
1259 revenues 6:8  
1260 firm's 6:3  
1261 margins 6:5  
1262 rival 6:3 2:3 
1263 creating 6:1  
1264 leader 6:2  
1265 omnicom 3:1  
1266 martin 5:2  
1267 sorrell 8:1  
1268 proposal 6:2  
1269 united 5:3 6:2 
1270 media's 3:1  
1271 nop 9:1  
1272 sell 6:6  
1273 ogilvy 6:1  
1274 mather 0:1  
1275 cordiant 6:1  
1276 includes 6:1  
1277 young 6:1  
1278 rubicam 6:1  
1279 walter 6:1  
1280 thompson 6:1  
1281 olympics 0:1  
1282 helped 6:4  
1283 congressional 9:1  
1284 elections 6:1  
1285 fifa 8:1  
1286 cup 6:2  
1287 present 6:1  
1288 opportunities 6:3  
1289 future 6:5  
1290 long-term 6:1  
1291 favourable 6:2  
1292 developments 6:2  
1293 irish 8:6  
1294 persuaded 3:1  
1295 buy 6:4  
1296 iseq 6:1  
1297 index 5:1  
1298 leading 6:4 7:2 
1299 points 8:1  
1300 stocks 8:2  
1301 gave 8:2  
1302 advanced 6:1  
1303 ireland's 8:3  
1304 capitalisation 0:1 3:1 
1305 touched 8:1  
1306 peak 8:1  
1307 ireland 8:5  
1308 august 7:2  
1309 eircom 5:1  
1310 revealed 1:1  
1311 re-enter 8:1  
1312 phone 8:2  
1313 yearly 6:1  
1314 benign 8:1  
1315 discount 7:1  
1316 ticks 8:1  
1317 boxes 2:1  
1318 concerned 3:2  
1319 roy 5:1  
1320 asher 9:1  
1321 hibernian 3:1  
1322 managers 9:2 4:1 
1323 buoyant 8:1  
1324 equities 3:2  
1325 quality 6:2  
1326 reasonable 5:1  
1327 valuation 8:1  
1328 bernard 8:1  
1329 mcalinden 6:1  
1330 equity 6:2  
1331 ncb 7:1  
1332 stockbrokers 3:1  
1333 represented 8:1  
1334 investments 3:2  
1335 miracle 7:1  
1336 enjoying 8:2  
1337 wind 3:1  
1338 cooled 8:1  
1339 markedly 8:1  
1340 spectacular 2:2  
1341 bounced 8:1  
1342 strongly 6:4  
1343 safety 2:4  
1344 alert 2:1  
1345 recalls 2:1  
1346 world's 2:9  
1347 carmaker 2:3  
1348 general 1:5  
1349 motors 2:7  
1350 recalling 2:2  
1351 grounds 6:1  
1352 regulators 6:2  
1353 highway 5:1  
1354 traffic 2:1  
1355 nhtsa 2:2  
1356 recall 2:5  
1357 involves 2:1  
1358 pickups 2:1  
1359 vans 1:1  
1360 sports 2:2  
1361 utility 2:2  
1362 suvs 2:3  
1363 malfunctions 2:1  
1364 braking 2:3  
1365 systems 2:1 4:1 
1366 affected 1:3  
1367 faults 2:2  
1368 chevrolet 2:2  
1369 avalanche 2:1  
1370 express 2:1  
1371 kodiak 2:1  
1372 silverade 1:1  
1373 suburban 2:1  
1374 gmc 2:2  
1375 savana 2:1  
1376 sierra 2:1  
1377 yukon 2:1  
1378 accumulator 2:1  
1379 crack 1:1  
1380 normal 2:1  
1381 driving 2:1  
1382 fragments 6:1  
1383 injure 2:1  
1384 hood 5:1  
1385 hydraulic 2:1  
1386 fluid 0:1  
1387 leak 2:1  
1388 make 5:10  
1389 harder 3:1  
1390 brake 2:1  
1391 steer 2:1  
1392 crash 2:2  
1393 cadillac 2:1  
1394 xlr 2:1  
1395 coupes 0:1  
1396 srx 2:1  
1397 pontiac 2:1  
1398 grand 9:1  
1399 prix 1:1  
1400 sedans 2:1  
1401 accelerator 1:1  
1402 pedal 2:1  
1403 work 4:4  
1404 properly 2:2  
1405 extremely 2:2  
1406 cold 5:1 9:1 
1407 temperatures 2:1  
1408 requiring 2:1  
1409 calling 5:1 4:1 
1410 buick 2:1  
1411 raniers 5:1  
1412 trailblazers 2:1  
1413 envoys 2:1  
1414 isuzu 7:1  
1415 ascenders 1:1  
1416 windshield 2:1  
1417 fitted 2:1  
1418 injuries 6:1  
1419 related 1:1  
1420 expects 6:4  
1421 earnings 6:7  
1422 grappling 2:1  
1423 losses 1:4  
1424 healthcare 5:2  
1425 north 9:5  
1426 loses 0:1  
1427 battle 2:3  
1428 judge 0:4  
1429 dismissed 0:1  
1430 gain 6:2 4:1 
1431 chapter 0:1  
1432 unsuccessful 0:1  
1433 halt 4:1  
1434 auction 0:1  
1435 division 0:2  
1436 blow 9:1  
1437 damages 0:4  
1438 separately 4:3  
1439 boss 0:1  
1440 began 4:2  
1441 testimony 0:1  
1442 trial 0:1  
1443 evasion 0:1  
1444 jail 0:1  
1445 pleaded 0:1  
1446 guilty 0:1  
1447 charges 0:4  
1448 denied 9:1  
1449 criminal 4:2 6:1 
1450 activities 0:4  
1451 pride 0:1  
1452 heading 7:3  
1453 successful 6:2  
1454 helping 0:1  
1455 enterprises 0:1  
1456 knees 0:1  
1457 auctioned 0:1  
1458 unpaid 0:1  
1459 taxes 5:3  
1460 previously-unknown 2:1  
1461 immediately 4:1  
1462 state-controlled 0:1  
1463 letitia 4:1  
1464 clark 6:1 9:1 
1465 presence 4:1  
1466 establish 0:1  
1467 jurisdiction 0:3  
1468 majority 4:1  
1469 occur 0:1  
1470 require 4:2 5:1 
1471 continued 0:2  
1472 participation 0:1  
1473 entitled 0:1  
1474 declare 4:1  
1475 bankrupt 5:1  
1476 accounts 4:5  
1477 bruce 4:1  
1478 misamore 0:1  
1479 sought 0:3  
1480 forums 0:1  
1481 courts 0:2  
1482 human 6:1  
1483 unfriendly 0:1  
1484 offered 0:1 6:1 
1485 abide 0:1  
1486 rulings 0:1  
1487 acknowledged 0:1  
1488 appears 0:1  
1489 acted 0:1  
1490 manner 5:1  
1491 considered 0:1  
1492 confiscatory 0:1  
1493 role 9:2  
1494 court's 4:1  
1495 challenged 0:1  
1496 gazpromneft 7:1  
1497 gas 0:1  
1498 monopoly 0:1  
1499 gazprom 0:2  
1500 merge 2:3  
1501 ability 2:2  
1502 freely 0:1  
1503 overseas 6:4  
1504 stifled 0:1  
1505 remained 9:2  
1506 unclear 0:1  
1507 options 4:3  
1508 backed 0:1  
1509 argument 0:1  
1510 merits 5:1  
1511 simple 6:1  
1512 steven 0:1  
1513 theede 0:1  
1514 seized 5:1  
1515 hits 9:5  
1516 imports 8:3  
1517 commerce 8:1  
1518 department 7:7  
1519 imbalance 9:1  
1520 recorded 8:1  
1521 single 9:1  
1522 monthly 8:1  
1523 narrowed 0:1  
1524 consumer's 9:1  
1525 appetite 8:1  
1526 things 7:1  
1527 imported 8:2  
1528 wine 7:8  
1529 cheese 8:1  
1530 spark 9:1  
1531 criticism 0:1  
1532 bush's 9:1  
1533 policies 7:2  
1534 democrats 9:1  
1535 clamp 9:1  
1536 unfair 8:2 7:1 
1537 practices 7:1 2:1 
1538 manufacturers 9:1  
1539 undervalued 8:1  
1540 rapidly 8:1  
1541 expanding 9:1  
1542 advantage 9:1  
1543 competitors 8:1  
1544 bush 8:3  
1545 faster 7:2  
1546 rest 8:1  
1547 spurring 7:1  
1548 economists 8:2  
1549 upward 8:3  
1550 revision 9:2  
1551 astronomical 9:1  
1552 proportions 9:1  
1553 foreigners 8:1  
1554 choose 7:2  
1555 hold 8:2 6:1 
1556 dollar-denominated 8:1  
1557 harm 8:1  
1558 surged 9:2  
1559 increasing 9:3  
1560 dollar's 9:1  
1561 weakness 1:1  
1562 expect 9:2  
1563 widen 9:1  
1564 downward 9:1  
1565 marie-pierre 0:1  
1566 ripert 9:1  
1567 ixis 8:1  
1568 boasts 6:1  
1569 doubled 3:1  
1570 food 7:13  
1571 centre 4:9  
1572 europe's 6:3  
1573 painful 0:1  
1574 scandals 2:3  
1575 reported 5:10  
1576 doubling 6:1  
1577 profit 6:16  
1578 fined 6:1  
1579 violated 3:1  
1580 takeover 3:4 2:3 
1581 disclosing 6:1  
1582 bn-euro 4:1  
1583 hole 0:1  
1584 slowly 0:1  
1585 brands 2:1 6:1 
1586 well-known 6:1  
1587 italy 0:1  
1588 perform 4:2  
1589 barely 6:1  
1590 lost 6:4  
1591 revenue 6:9  
1592 broke 6:1  
1593 factor 3:1  
1594 unwinding 0:1  
1595 intensely 0:1  
1596 complex 6:1  
1597 position 0:1 1:1 
1598 administrator 6:1  
1599 expert 4:1  
1600 sued 0:3  
1601 banker 5:1  
1602 relating 2:1  
1603 bond 6:1  
1604 mass 3:1  
1605 bring 6:2 2:1 
1606 auditors 0:1  
1607 advisors 6:2  
1608 proceeding 3:1  
1609 peugeot 2:4  
1610 boosts 2:1  
1611 mitsubishi 2:12  
1612 struggling 2:1  
1613 struck 2:1  
1614 supply 9:2 6:1 
1615 suv 2:1  
1616 signed 2:5  
1617 memorandum 2:1  
1618 understanding 2:1  
1619 seal 6:1  
1620 final 2:3  
1621 agreement 6:5  
1622 alliance 6:1  
1623 badly-needed 2:1  
1624 loss-making 2:1  
1625 warnings 2:2  
1626 built 2:1  
1627 peugeot's 6:1  
1628 diesel 6:1  
1629 engines 5:1  
1630 underused 2:1  
1631 capacity 2:3  
1632 chance 2:2  
1633 utilise 6:1  
1634 warning 5:3  
1635 slid 2:1  
1636 catalysed 2:1  
1637 revelation 2:1  
1638 systematically 5:1  
1639 hiding 2:1  
1640 records 9:1  
1641 secretly 2:1  
1642 repairing 2:1  
1643 bailouts 2:1  
1644 backing 2:1  
1645 us-german 2:1  
1646 daimlerchrylser 5:1  
1647 shareholder 2:2  
1648 april 6:2  
1649 pump 1:1  
1650 celebrated 4:1  
1651 mitsubishi's 2:2  
1652 newly-appointed 2:1  
1653 nishioka 6:1  
1654 bosses 2:3  
1655 stood 2:2  
1656 shoulder 6:1  
1657 responsibility 2:1 4:1 
1658 troubles 2:1  
1659 net 6:4  
1660 loss 6:4  
1661 nissan 2:2  
1662 motor 2:1  
1663 small 2:2  
1664 call 4:19  
1665 lose 4:1  
1666 patience 4:3  
1667 centres 4:13  
1668 impatient 9:1  
1669 quicker 4:1  
1670 hang 4:2  
1671 survey 4:5  
1672 suggests 8:3  
1673 message 4:2  
1674 callers 4:2  
1675 seconds 4:1  
1676 listening 4:2  
1677 canned 4:1  
1678 music 4:2  
1679 idea 4:1  
1680 society 1:2  
1681 cara 4:1  
1682 diemont 4:5  
1683 dimension 4:3  
1684 commissioned 7:1  
1685 abandoning 5:1  
1686 automated 4:1  
1687 equation 4:1  
1688 pick 4:1  
1689 multiple 4:1  
1690 messages 5:1  
1691 abandoned 4:1  
1692 wait 4:2  
1693 reason 5:1  
1694 lack 4:1  
1695 reflection 4:1  
1696 tasks 4:1  
1697 looked 4:1  
1698 mortgages 4:1  
1699 agents 4:2  
1700 responsible 5:1  
1701 cards 9:1  
1702 insurance 4:1  
1703 occurring 4:1  
1704 increased 5:4  
1705 hand-in-hand 4:1  
1706 training 4:4  
1707 alarming 5:1  
1708 induction 5:1  
1709 worker 9:1  
1710 leaving 4:1  
1711 equipped 7:1  
1712 warns 4:1  
1713 scary 4:1  
1714 bottom 4:1  
1715 line 4:5  
1716 frustrates 4:1  
1717 churn 4:1  
1718 throwing 4:1  
1719 towel 4:1  
1720 forces 4:1  
1721 staff 1:5  
1722 resolution 4:3  
1723 customer's 4:1  
1724 query 4:2  
1725 resolved 4:1  
1726 mutual 4:1  
1727 satisfaction 4:1  
1728 person 4:1  
1729 manager 4:1  
1730 suggestions 4:1  
1731 outsourcing 4:3  
1732 relocating 4:1  
1733 countries 4:11  
1734 africa 7:2 5:1 3:1
1735 blame 4:1  
1736 differences 4:1  
1737 based 4:3  
1738 developing 4:3  
1739 processes 4:1  
1740 place 5:6  
1741 offshore 4:2  
1742 operations 2:4 4:3 
1743 driven 4:1  
1744 considerations 4:1  
1745 saving 4:1  
1746 consideration 4:2  
1747 skills 7:1  
1748 believes 4:2  
1749 offshoring 4:2  
1750 two-thirds 4:2  
1751 polled 2:1  
1752 reasons 4:1 9:1 
1753 core 5:2  
1754 function 4:1  
1755 worried 5:1  
1756 abroad 4:1  
1757 damage 5:1  
1758 join 4:1  
1759 drive 4:1 6:1 
1760 conducted 4:1  
1761 sunovate 4:1  
1762 behalf 4:1  
1763 in-depth 4:1  
1764 questionnaires 4:1  
1765 continents 4:1  
1766 experiences 4:1  
1767 happy 4:1  
1768 listen 4:1  
1769 vivaldi 4:1  
1770 greensleeves 5:1  
1771 prepare 4:1  
1772 job 8:9 1:6 
1773 umbro 6:7  
1774 lifted 8:2  
1775 sportswear 6:1  
1776 replica 6:3  
1777 england 6:2  
1778 football 8:1  
1779 kits 6:1  
1780 boosted 6:3  
1781 tournament 9:1  
1782 sponsorship 6:2  
1783 deals 6:1  
1784 chelsea 6:3  
1785 celtic 6:1  
1786 four-year 4:1  
1787 scottish 5:2  
1788 club 6:3  
1789 rangers 9:1  
1790 benefit 9:4  
1791 shirt 8:1  
1792 lucrative 9:1  
1793 shirts 6:1  
1794 payment 4:1  
1795 appraising 6:1  
1796 additional 6:3  
1797 peter 6:2  
1798 mcguigan 5:1  
1799 internationally 2:1  
1800 reporting 4:5  
1801 listing 2:1  
1802 june 6:1  
1803 evolution 6:1  
1804 fashion 6:1  
1805 teams 6:1  
1806 sides 6:1  
1807 sweden 7:1  
1808 norway 6:1  
1809 pence 5:4  
1810 morning 4:1  
1811 nestle 3:10  
1812 raw 8:1  
1813 material 7:1  
1814 sluggish 9:4  
1815 swiss 3:4  
1816 drink 3:1  
1817 dipped 6:1  
1818 francs 6:2  
1819 ice 3:3  
1820 cream 3:3  
1821 mineral 6:2  
1822 water 3:3 5:1 
1823 dampened 3:1  
1824 wet 3:1  
1825 nestle's 6:2  
1826 americas 6:1  
1827 dividend 3:3  
1828 paying 3:2 7:1 
1829 franc 3:1  
1830 disposal 6:1  
1831 businesses 6:5  
1832 challenging 3:1  
1833 dented 6:1  
1834 continent 3:1  
1835 contrast 6:2  
1836 prolonged 9:2  
1837 heat 8:1  
1838 wave 3:1  
1839 severely 3:1  
1840 bottled 1:1  
1841 chocolate 3:1  
1842 coffee 3:1  
1843 frozen 9:1  
1844 petcare 3:1  
1845 performed 3:2  
1846 enjoyed 6:1  
1847 exceptional 6:2  
1848 outperforming 3:1  
1849 terms 9:3  
1850 asia 3:1  
1851 impact 3:3  
1852 total 5:6  
1853 broadly 3:1  
1854 flat 6:2  
1855 forward 3:1  
1856 organic 3:1  
1857 uncertainty 6:1  
1858 perrier 3:3  
1859 iconic 3:2  
1860 locked 5:1  
1861 long-standing 3:1  
1862 unions 3:2  
1863 productivity 3:2  
1864 selling 5:2 3:2 
1865 option 6:2  
1866 table 5:1  
1867 brabeck-letmathe 3:1  
1868 boeing 5:3  
1869 plane 5:3  
1870 planes 5:4  
1871 valued 6:2  
1872 aircraft 5:2  
1873 brings 5:1  
1874 ryanair/boeing 5:1  
1875 book 6:2  
1876 orders 5:2  
1877 carrier 2:1  
1878 tough 2:1 4:1 
1879 competition 5:3 1:2 
1880 bonderman 5:1  
1881 significantly 5:2  
1882 reduced 6:2  
1883 allowed 5:1  
1884 fares 5:1  
1885 pricing 6:1  
1886 excluding 5:1  
1887 delivery 5:3  
1888 delivered 4:1  
1889 carry 5:2  
1890 overtaken 5:1  
1891 airbus 5:2  
1892 biggest-selling 5:1  
1893 rank 5:5  
1894 film 5:6  
1895 leisure 5:2  
1896 unveil 4:1  
1897 demerge 6:1  
1898 reports 1:4 5:3 
1899 famous 6:1  
1900 expose 6:1  
1901 shake-up 6:1 5:1 
1902 sunday 1:3  
1903 telegraph 1:10  
1904 goldman 1:1  
1905 sachs 6:1  
1906 understood 4:1  
1907 demerged 5:1  
1908 deluxe 5:3  
1909 speculation 5:4  
1910 mounted 5:1  
1911 study 5:3  
1912 demerger 5:2  
1913 mike 5:2  
1914 smith's 5:1  
1915 appointment 5:1  
1916 focused 6:2  
1917 fewer 5:2  
1918 embarked 4:1  
1919 cost-cutting 6:2  
1920 dispose 1:1  
1921 odeon 5:1  
1922 cinema 6:2  
1923 chain 5:2  
1924 pinewood 5:1  
1925 studios 5:2  
1926 divisions 5:1  
1927 gaming 5:2  
1928 rock 5:3  
1929 films 5:1  
1930 technical 4:3  
1931 hollywood 6:1  
1932 aims 5:1  
1933 concentrate 5:1  
1934 bars 5:1  
1935 hotels 7:2 6:1 3:1
1936 extending 0:1  
1937 casinos 6:2  
1938 trials 5:1  
1939 owns 6:4  
1940 makes 5:1  
1941 distributes 5:1  
1942 dvds 6:2  
1943 videos 6:1  
1944 turnover 5:2  
1945 suggest 4:1  
1946 moving 1:1  
1947 vhs 6:1  
1948 video 5:1  
1949 refused 5:2  
1950 unveiled 5:1  
1951 predict 5:1  
1952 slight 5:1  
1953 formed 1:2  
1954 producer 5:2  
1955 diversified 5:1  
1956 roadside 5:1  
1957 grosvenor 5:1  
1958 mecca 3:1  
1959 bingo 5:1  
1960 cafes 5:1  
1961 saudi 1:6  
1962 employ 1:2  
1963 women 1:11  
1964 employed 7:1  
1965 arabia's 1:1  
1966 prince 7:4  
1967 saud 1:2  
1968 al-faisal 1:1  
1969 conservative 7:1  
1970 inches 5:1  
1971 door 1:1  
1972 working 7:2 1:1 
1973 crown 5:1  
1974 abdullah 5:1  
1975 de-facto 1:1  
1976 ruler 4:1  
1977 departments 7:1  
1978 employing 7:2  
1979 progress 5:3  
1980 slow 8:3  
1981 week 6:2 1:2 
1982 arab 1:2  
1983 labour 8:4  
1984 ghazi 1:1  
1985 al-gosaibi 5:1  
1986 caused 8:1  
1987 uproar 1:1  
1988 difficulty 7:1  
1989 hiring 7:1  
1990 demanded 7:1  
1991 segregated 7:1  
1992 offices 1:1  
1993 explanation 1:1  
1994 pitiful 7:1  
1995 excuse 7:2  
1996 graduates 1:1  
1997 universities 3:1  
1998 workforce 1:4  
1999 educational 1:1  
2000 generation 5:4  
2001 highly-educated 8:1  
2002 professionally 1:1  
2003 trained 1:1  
2004 acquiring 8:1  
2005 rightful 1:1  
2006 proud 7:1  
2007 mention 1:1  
2008 affairs 7:1  
2009 storm 6:1  
2010 rises 9:1 8:1 
2011 oecd 9:9  
2012 bi-annual 9:1  
2013 predictions 2:1  
2014 industrialised 4:2  
2015 paris-based 5:2  
2016 economics 8:2  
2017 tank 9:1  
2018 believed 9:1  
2019 regain 9:3  
2020 momentum 9:4  
2021 scaled 3:1  
2022 worst 9:1  
2023 bloc 9:1  
2024 slipping 9:2  
2025 recovering 8:1  
2026 nonetheless 9:1  
2027 turbulence 8:1  
2028 not-too-distant 2:1  
2029 jean-philippe 5:1  
2030 cotis 9:1  
2031 oecd's 9:1  
2032 start 9:3  
2033 dip 3:2  
2034 confidence 9:1  
2035 enormous 4:2  
2036 standards 4:2  
2037 worse 9:1  
2038 seventies 9:1  
2039 absorbed 9:1  
2040 vincent 9:1  
2041 koen 6:1  
2042 underway 9:1  
2043 interrupted 8:1  
2044 bit 3:1  
2045 comeback 4:1  
2046 albeit 8:2  
2047 faltered 8:1  
2048 supported 9:1  
2049 balance 5:1  
2050 sheets 9:1  
2051 earnest 9:1  
2052 continental 2:2  
2053 play 8:2  
2054 supportive 3:1  
2055 marked 9:1  
2056 upswing 9:1  
2057 expenditure 7:2  
2058 germany 8:2  
2059 eurozone's 8:1  
2060 over-reliance 8:1  
2061 export-led 9:1  
2062 jeeves 6:4  
2063 online 6:6  
2064 revival 6:3  
2065 search 6:1  
2066 internet 6:5  
2067 fortunes 6:3  
2068 tripled 4:1  
2069 exceeding 6:2  
2070 best-known 0:2  
2071 names 6:2  
2072 web 3:1  
2073 modest 6:2  
2074 player 0:1  
2075 dwarfed 6:1  
2076 google 6:4  
2077 yahoo 6:1  
2078 earned 6:1  
2079 tipping 6:1  
2080 resurgence 6:1  
2081 doubleclick 6:2  
2082 providers 6:1  
2083 unexpected 9:1  
2084 thrilled 7:1  
2085 attributed 4:1  
2086 excessive 6:1  
2087 dramatic 6:2  
2088 outperformance 6:1  
2089 newspapers 1:5  
2090 axe 1:1  
2091 axing 1:1  
2092 journalist 1:1  
2093 editorial 1:1  
2094 cuts 1:7  
2095 printing 1:4  
2096 facilities 1:2  
2097 journalists 1:6  
2098 discuss 1:1  
2099 react 6:1  
2100 surprise 1:2  
2101 background 1:1  
2102 fierce 1:2  
2103 readers 1:3  
2104 called 5:3  
2105 notice 5:1  
2106 redundancy 1:2  
2107 midday 1:1  
2108 strike 1:2  
2109 ballot 1:1  
2110 pearson's 1:1  
2111 offering 1:2  
2112 voluntary 1:1  
2113 reporters 1:1  
2114 torn 1:1  
2115 agreed 9:1 7:1 
2116 procedures 1:2  
2117 kicked 9:1  
2118 teeth 1:1  
2119 sacking 1:1  
2120 jeremy 1:1  
2121 dear 1:1  
2122 nuj 1:2  
2123 secretary 1:2  
2124 barry 5:1  
2125 fitzpatrick 1:2  
2126 day 9:3  
2127 consultation 1:2  
2128 required 1:1  
2129 redundancies 1:1  
2130 shown 1:1  
2131 complete 1:2  
2132 disregard 1:1  
2133 consultative 9:1  
2134 members 1:1  
2135 observe 1:1  
2136 broadsheet 6:1  
2137 tabloid 1:3  
2138 format 1:2  
2139 suffered 1:1  
2140 circulation 1:2  
2141 declines 1:1  
2142 independent 2:1  
2143 shrinking 9:1  
2144 size 6:1  
2145 guardian 1:2  
2146 hedging 1:1  
2147 bets 1:1  
2148 larger 1:2  
2149 popular 1:1  
2150 barclay 1:1  
2151 twins 1:1  
2152 frederick 9:1  
2153 lord 1:2  
2154 conrad 4:1  
2155 black's 5:1  
2156 hollinger 3:1  
2157 brothers 2:2  
2158 mulling 1:1  
2159 retailer 5:1  
2160 littlewoods 9:1  
2161 murdoch 1:1  
2162 maclennan 1:1  
2163 add 9:1  
2164 colour 1:4  
2165 pages 1:2  
2166 coming 1:2  
2167 lifeblood 1:1  
2168 maintaining 1:1  
2169 vital 1:2  
2170 capability 1:1  
2171 secure 1:1  
2172 investing 1:2  
2173 enables 1:1  
2174 print 1:1  
2175 page 1:1  
2176 hoping 5:1  
2177 boosting 1:1  
2178 publications 1:1  
2179 advertisers 1:1  
2180 alike 1:1  
2181 corp's 1:1  
2182 publishes 1:1  
2183 sun 6:1  
2184 trinity 1:1  
2185 mirror 6:1  
2186 mail 1:1  
2187 trust 1:1  
2188 substantial 1:1  
2189 plants 5:1  
2190 sumitomo 2:5  
2191 mitsui 2:1  
2192 withdrawn 2:1  
2193 holdings 2:3  
2194 enabling 2:1  
2195 counterparts 2:1  
2196 clearing 2:1  
2197 conclude 2:1  
2198 create 2:2  
2199 sumitomo's 2:2  
2200 exit 2:1  
2201 ends 3:1  
2202 profile 1:1  
2203 fourth-largest 4:1  
2204 third-largest 1:1  
2205 tabled 2:1  
2206 valuing 2:1  
2207 ufj's 2:2  
2208 prefer 2:1  
2209 mtfg 2:2  
2210 second-largest 6:1  
2211 absorb 2:1  
2212 admitted 4:1  
2213 defeat 6:1  
2214 accept 2:1  
2215 ufj-mtfg 2:1  
2216 merger 2:2  
2217 ongoing 5:2  
2218 integration 2:2  
2219 persisting 2:1  
2220 interests 2:1  
2221 shareholders 2:5  
2222 largest-ever 2:1  
2223 approved 2:1  
2224 formality 2:1  
2225 attention 2:1  
2226 deepening 5:1  
2227 ties 2:1  
2228 daiwa 2:1  
2229 securities 2:3  
2230 venture 2:2  
2231 full-blown 1:1  
2232 seeking 2:1 3:1 
2233 alliances 2:1  
2234 mogul 4:1  
2235 arrested 2:2  
2236 businessmen 4:1  
2237 falsifying 2:2  
2238 false 2:1  
2239 yoshiaki 2:1  
2240 tsutsumi 2:4  
2241 ranked 0:1  
2242 richest 7:2  
2243 man 2:1  
2244 ran 3:1  
2245 spanning 0:1  
2246 railways 2:3  
2247 construction 7:1  
2248 baseball 2:1  
2249 team 3:1  
2250 arrests 2:2  
2251 van 3:1 5:1 
2252 untouchable 2:1  
2253 inheriting 2:1  
2254 father 2:3  
2255 powerful 3:1  
2256 industrialists 3:1  
2257 connections 4:2  
2258 wealth 3:1  
2259 influence 4:1  
2260 olympic 2:1  
2261 games 2:1  
2262 nagano 4:1  
2263 resign 2:1  
2264 posts 2:1  
2265 empire 2:1  
2266 share-ownership 2:1  
2267 structure 7:1  
2268 seibu 2:2  
2269 listed 3:1  
2270 possibility 2:1  
2271 prison 2:1  
2272 sentence 4:1  
2273 amount 2:2 6:1 
2274 delisted 4:1  
2275 plunged 3:1  
2276 tsutsumi's 2:1  
2277 grace 0:1  
2278 murky 4:1  
2279 determination 4:1  
2280 stay 2:1  
2281 roots 0:1  
2282 childhood 3:1  
2283 illegitimate 3:1  
2284 son 3:1  
2285 rich 4:2  
2286 rebuilt 7:1  
2287 war 3:1  
2288 felt 2:2  
2289 dined 2:1  
2290 pain 0:1  
2291 weekly 2:1  
2292 magazine 4:1  
2293 scolded 3:1  
2294 pouring 2:1  
2295 soy 0:1  
2296 sauce 2:1  
2297 fruit 2:1  
2298 children 5:2  
2299 didn't 2:1 6:1 
2300 silk 2:1  
2301 futon 2:1  
2302 luxury 3:2  
2303 governance 2:2  
2304 twelve 2:1  
2305 charged 4:2  
2306 defects 0:1  
2307 troubled 4:1  
2308 concealing 3:1  
2309 bank's 4:1  
2310 loans 2:1  
2311 rupee 7:4  
2312 five-year 7:2  
2313 standard 7:1  
2314 poor's 7:1  
2315 s&p 7:2  
2316 rating 7:3  
2317 climbed 7:1  
2318 sessions 7:1  
2319 borrowers 7:1  
2320 creditworthiness 7:1  
2321 notch 7:2  
2322 gamble 7:1  
2323 flow 7:1  
2324 buoying 1:1  
2325 upgrade 7:2  
2326 bhanu 7:1  
2327 baweja 7:1  
2328 strategist 7:1  
2329 ubs 7:1  
2330 korea 7:1  
2331 thailand 7:1  
2332 reversal 7:1  
2333 grade 7:1  
2334 starts 7:1  
2335 bbb 7:1  
2336 romania 7:2  
2337 egypt 7:1  
2338 salvador 8:1  
2339 triggers 9:1  
2340 watchdog 7:3  
2341 iea 9:4  
2342 outstrip 9:1  
2343 barrels 9:3  
2344 brent 7:1  
2345 advises 9:1  
2346 industrialized 9:1  
2347 nations 7:7  
2348 asian 0:1  
2349 triggered 9:1  
2350 spell 0:1  
2351 stockpiles 9:1  
2352 beleaguered 8:1  
2353 prompted 9:1  
2354 revise 9:1  
2355 estimates 3:1  
2356 non-opec 9:1  
2357 supplier 8:1  
2358 beginning 9:1  
2359 orin 3:1  
2360 middleton 5:1  
2361 barclays 7:1  
2362 telekom 6:2  
2363 sees 8:2  
2364 better-than-expected 9:1  
2365 asset 6:3  
2366 change 3:2  
2367 stakes 6:1  
2368 russia's 6:1  
2369 oao 3:1  
2370 telesystems 9:1  
2371 t-mobile 8:1  
2372 usa 6:1  
2373 american 9:1  
2374 contribution 6:1  
2375 seminal 6:1  
2376 achievement 3:1  
2377 room 6:1  
2378 invest 6:4  
2379 hannes 3:1  
2380 wittig 3:1  
2381 dresdner 6:2  
2382 kleinwort 6:2  
2383 wasserstein 6:2  
2384 resume 3:1  
2385 warner 6:3  
2386 timewarner 6:7  
2387 year-earlier 6:2  
2388 benefited 3:1  
2389 high-speed 6:2  
2390 advert 3:1  
2391 buoyed 6:1  
2392 offset 6:3  
2393 bros 6:1  
2394 aol 6:5  
2395 search-engine 6:1  
2396 subscribers 0:2  
2397 preceding 3:1  
2398 aol's 6:2  
2399 items 3:1  
2400 free 6:1  
2401 existing 4:2  
2402 broadband 4:1  
2403 restate 6:2  
2404 probe 6:1  
2405 sec 4:6  
2406 concluding 2:1  
2407 warner's 7:1  
2408 slump 6:1  
2409 box-office 6:1  
2410 flops 3:1  
2411 alexander 6:1  
2412 catwoman 6:1  
2413 rings 6:1  
2414 trilogy 2:1  
2415 full-year 6:4  
2416 objectives 0:1  
2417 greatly 0:1  
